Read ID,Read Length,Read Qscore,Structure Label,QC Bucket,QC Flags,Is Reversed,Order Valid,5p Offset,3p Offset,N Fraction,Invalid Base Fraction,Anchor Count
250FC00716011_16_2154_10405_283504938_10778_0_20.94_1 strand=+,724,20.40,internal_3p_anchor,internal_adapter,internal_adapter;three_prime_truncated,False,False,0.0000,0.7003,0.0000,0.0000,4
250FC00716011_16_2168_11962_283506875_8382_1_12.56_1 strand=+,538,13.29,full_structure,pass,,False,True,0.0000,0.0372,0.0000,0.0000,2
250FC00716011_16_2172_10025_283504120_14297_0_16.63_1 strand=+,990,16.55,full_structure,pass,,False,True,0.0000,0.0212,0.0000,0.0000,2
250FC00716011_16_2183_10335_283502864_13398_0_15.12_1 strand=+,838,15.07,full_structure,pass,,False,True,0.0000,0.0251,0.0000,0.0000,2
250FC00716011_16_2185_7900_283507006_12626_1_15.51_1 strand=+,643,15.62,full_structure,pass,,False,True,0.0000,0.0000,0.0000,0.0000,2
250FC00716011_16_2189_10638_283500042_15826_1_8.75 strand=+,1030,8.44,missing_5p_anchor,low_read_q,low_read_q;missing_5p,False,False,,0.0476,0.0000,0.0000,1
250FC00716011_16_2218_10034_283499809_15513_0_8.81_1 strand=-,1009,8.82,missing_5p_anchor,low_read_q,low_read_q;missing_5p,False,False,,0.0208,0.0000,0.0000,1
250FC00716011_16_2261_9151_283507525_11208_0_14.07_1 strand=-,743,13.77,missing_3p_anchor,missing_3p,missing_3p,False,False,0.0000,,0.0000,0.0000,1
250FC00716011_16_2303_12044_283503876_11300_2_16.58_1 strand=+,736,16.67,internal_3p_anchor,internal_adapter,internal_adapter;three_prime_truncated,False,False,0.0000,0.2323,0.0000,0.0000,3
250FC00716011_16_2060_11556_283512102_9891_0_14.49_1 strand=-,678,14.63,full_structure,pass,,False,True,0.0000,0.0310,0.0000,0.0000,2
250FC00716011_16_2085_9548_283492449_29096_0_7.29 strand=-,1679,7.32,internal_3p_anchor,low_read_q,low_read_q;internal_adapter,False,False,,0.0411,0.0000,0.0000,2
250FC00716011_16_2092_9622_283513288_11326_0_20.90_1 strand=+,406,19.79,full_structure,pass,,False,True,0.0000,0.0000,0.0000,0.0000,2
250FC00716011_16_2104_9131_283507309_14388_0_16.15_1 strand=-,1025,16.03,full_structure,pass,,False,True,0.0000,0.0205,0.0000,0.0000,2
250FC00716011_16_2146_7551_283505915_17059_2_17.22_1 strand=+,1119,17.64,missing_5p_anchor,missing_5p,missing_5p;three_prime_truncated,True,False,,0.2833,0.0000,0.0000,1
250FC00716011_16_2169_13081_283504625_14000_0_12.85_1 strand=-,711,12.91,no_anchor_detected,low_read_q,low_read_q;no_anchor,False,False,,,0.0000,0.0000,0
250FC00716011_16_2183_10336_283516691_7268_0_17.80_1 strand=+,473,17.93,missing_3p_anchor,missing_3p,missing_3p,False,False,0.0000,,0.0000,0.0000,1
250FC00716011_16_2205_9213_283513156_7426_0_19.96_1 strand=+,516,19.64,internal_3p_anchor,internal_adapter,internal_adapter;three_prime_truncated,False,False,0.0000,0.3508,0.0000,0.0000,3
250FC00716011_16_2208_12123_283495739_28092_0_12.25_1 strand=-,1622,12.21,full_structure,low_read_q,low_read_q,False,True,0.0000,0.0129,0.0000,0.0000,2
250FC00716011_16_2234_8038_283511612_12003_1_16.23_1 strand=+,754,16.38,full_structure,pass,,False,True,0.0000,0.0279,0.0000,0.0000,2
250FC00716011_16_2250_10808_283514628_7578_0_14.55_1 strand=-,455,15.04,missing_5p_anchor,missing_5p,missing_5p,False,False,,0.0462,0.0000,0.0000,1
250FC00716011_16_2253_14426_283513367_6843_0_11.25_1 strand=-,470,11.42,full_structure,low_read_q,low_read_q,False,True,0.0000,0.0426,0.0000,0.0000,2
250FC00716011_16_2276_13167_283512705_7622_0_15.71_1 strand=-,407,16.68,full_structure,pass,,False,True,0.0000,0.0516,0.0000,0.0000,2
250FC00716011_16_2278_13832_283512977_7461_0_10.94_1 strand=-,545,11.15,full_structure,low_read_q,low_read_q,False,True,0.0000,0.0385,0.0000,0.0000,2
250FC00716011_16_2281_12637_283505091_17937_0_17.92_1 strand=-,1254,17.98,missing_5p_anchor,missing_5p,missing_5p;three_prime_truncated,True,False,,0.7018,0.0000,0.0000,1
250FC00716011_16_2055_8117_283504400_24121_1_13.69_1 strand=+,1483,13.66,missing_5p_anchor,missing_5p,missing_5p,False,False,,0.0074,0.0000,0.0000,1
250FC00716011_16_2066_10573_283519118_8347_0_14.19_1 strand=-,513,14.00,missing_3p_anchor,missing_3p,missing_3p,False,False,0.0000,,0.0000,0.0000,1
250FC00716011_16_2070_11148_283506791_20930_0_18.40_1 strand=+,1451,18.46,full_structure,pass,,False,True,0.0000,0.0076,0.0000,0.0000,2
250FC00716011_16_2072_8894_283506144_22145_0_14.20_1 strand=+,1536,14.55,full_structure,pass,,False,True,0.0000,0.0137,0.0000,0.0000,2
250FC00716011_16_2088_11644_283506400_20326_2_15.69_1 strand=+,1314,15.82,full_structure,pass,,False,True,0.0000,0.0160,0.0000,0.0000,2
250FC00716011_16_2108_12202_283505472_23256_0_13.95_1 strand=-,1261,14.03,internal_3p_anchor,internal_adapter,internal_adapter;three_prime_truncated,False,False,0.0000,0.5321,0.0000,0.0000,3
250FC00716011_16_2111_8350_283515850_10243_2_13.52_1 strand=-,600,14.78,full_structure,pass,,False,True,0.0000,0.0350,0.0000,0.0000,2
250FC00716011_16_2135_9960_283518851_10091_0_14.02_1 strand=-,649,13.21,full_structure,pass,,False,True,0.0000,0.0663,0.0000,0.0000,2
250FC00716011_16_2197_12284_283503941_24588_0_15.80_1 strand=-,1652,15.85,full_structure,pass,,False,True,0.0000,0.0127,0.0000,0.0000,2
250FC00716011_16_2218_10035_283516328_11802_0_8.11_1 strand=-,712,8.35,missing_3p_anchor,low_read_q,low_read_q;missing_3p,False,False,0.0000,,0.0000,0.0000,1
250FC00716011_16_2223_7441_283502563_23323_0_15.52_1 strand=+,1566,15.26,missing_5p_anchor,missing_5p,missing_5p,False,False,,0.0134,0.0000,0.0000,1
250FC00716011_16_2266_12651_283515875_11728_0_15.47_1 strand=+,759,15.50,internal_3p_anchor,internal_adapter,internal_adapter,False,False,0.0000,0.0224,0.0000,0.0000,3
250FC00716011_16_2303_12045_283515195_12668_2_17.68_1 strand=+,857,17.75,full_structure,pass,,False,True,0.0000,0.0128,0.0000,0.0000,2
250FC00716011_16_2060_11557_283522789_8721_0_13.31_1 strand=-,490,12.97,internal_3p_anchor,low_read_q,low_read_q;internal_adapter,False,False,,0.0776,0.0000,0.0000,2
250FC00716011_16_2088_11645_283527603_6972_2_14.99_1 strand=+,374,14.89,full_structure,pass,,False,True,0.0000,0.0561,0.0000,0.0000,2
250FC00716011_16_2119_9087_283522351_12550_1_17.63_1 strand=+,718,17.28,internal_3p_anchor,internal_adapter,internal_adapter;three_prime_truncated,False,False,0.0000,0.4791,0.0000,0.0000,3
250FC00716011_16_2123_11308_283510027_21129_0_17.75_1 strand=+,1451,17.75,internal_3p_anchor,internal_adapter,internal_adapter;three_prime_truncated,False,False,0.0000,0.2068,0.0000,0.0000,3
250FC00716011_16_2130_11692_283515169_18282_0_17.17_1 strand=+,1118,18.33,full_structure,pass,,False,True,0.0000,0.0188,0.0000,0.0000,2
250FC00716011_16_2144_8438_283522014_9299_2_11.95_1 strand=-,406,12.05,missing_5p_anchor,low_read_q,low_read_q;missing_5p,False,False,,0.0517,0.0000,0.0000,1
250FC00716011_16_2169_13082_283526535_5228_0_12.34_1 strand=-,326,12.66,full_structure,low_read_q,low_read_q,False,True,0.0000,0.0644,0.0000,0.0000,2
250FC00716011_16_2172_10026_283518668_14592_0_16.20_1 strand=+,971,16.20,full_structure,pass,,False,True,0.0000,0.0216,0.0000,0.0000,2
250FC00716011_16_2173_10038_283513427_17071_2_18.72_1 strand=-,1148,18.43,full_structure,pass,,False,True,0.0000,0.0200,0.0000,0.0000,2
250FC00716011_16_2175_10623_283522373_11695_0_15.85_1 strand=+,642,15.86,full_structure,pass,,False,True,0.0000,0.0327,0.0000,0.0000,2
250FC00716011_16_2205_9214_283522312_9366_0_18.57_1 strand=-,637,20.92,full_structure,pass,,False,True,0.0000,0.0298,0.0000,0.0000,2
250FC00716011_16_2208_12124_283526698_6884_0_16.73_1 strand=+,475,17.82,internal_3p_anchor,internal_adapter,internal_adapter;three_prime_truncated,False,False,0.0000,0.3642,0.0000,0.0000,3
250FC00716011_16_2238_10492_283519582_10963_2_16.72_1 strand=-,480,17.08,missing_3p_anchor,missing_3p,missing_3p,False,False,0.0000,,0.0000,0.0000,1
250FC00716011_16_2254_9261_283523569_10046_3_15.81_1 strand=+,625,15.84,full_structure,pass,,False,True,0.0000,0.0192,0.0000,0.0000,2
250FC00716011_16_2276_13168_283521477_10214_0_12.30_1 strand=-,686,12.28,missing_3p_anchor,low_read_q,low_read_q;missing_3p,False,False,0.0000,,0.0000,0.0000,1
250FC00716011_16_2278_13833_283521717_10180_0_16.63_1 strand=+,732,16.25,internal_3p_anchor,internal_adapter,internal_adapter,False,False,,0.0984,0.0000,0.0000,2
250FC00716011_16_2070_11149_283529208_9084_0_14.47_1 strand=+,608,14.59,missing_3p_anchor,missing_3p,missing_3p,False,False,0.0000,,0.0000,0.0000,1
250FC00716011_16_2086_12216_283521487_15156_0_18.69_1 strand=+,1057,18.47,internal_3p_anchor,internal_adapter,internal_adapter;three_prime_truncated,False,False,0.0000,0.2886,0.0000,0.0000,3
250FC00716011_16_2092_9623_283526613_10083_0_12.00_1 strand=+,611,12.49,full_structure,low_read_q,low_read_q,False,True,0.0000,0.0344,0.0000,0.0000,2
250FC00716011_16_2101_1231_283517419_20383_2_12.28_1 strand=-,806,12.07,internal_3p_anchor,low_read_q,low_read_q;internal_adapter;three_prime_truncated,False,False,0.0000,0.1501,0.0000,0.0000,4
250FC00716011_16_2122_11650_283511860_26840_0_17.91_1 strand=-,1533,18.08,full_structure,pass,,False,True,0.0000,0.0137,0.0000,0.0000,2
250FC00716011_16_2132_9343_283526464_9346_0_14.41_1 strand=-,657,14.00,missing_5p_anchor,missing_5p,missing_5p,False,False,,0.0320,0.0000,0.0000,1
250FC00716011_16_2154_10406_283520070_15036_0_17.43_1 strand=+,970,17.51,full_structure,pass,,False,True,0.0000,0.0000,0.0000,0.0000,2
250FC00716011_16_2183_10337_283525150_13913_0_16.78_1 strand=-,954,16.91,full_structure,pass,,False,True,0.0000,0.0220,0.0000,0.0000,2
250FC00716011_16_2185_7901_283521348_15015_1_10.24_1 strand=+,1012,10.25,full_structure,low_read_q,low_read_q,False,True,0.0000,0.0000,0.0000,0.0000,2
250FC00716011_16_2189_10639_283521405_18170_1_7.52_1 strand=-,1072,7.39,internal_3p_anchor,low_read_q,low_read_q;internal_adapter;three_prime_truncated,False,False,,0.7864,0.0000,0.0000,2
250FC00716011_16_2220_13483_283502520_35230_0_16.70_1 strand=-,1470,16.72,missing_5p_anchor,missing_5p,missing_5p,False,False,,0.0143,0.0000,0.0000,1
250FC00716011_16_2250_10809_283527148_12229_0_15.13_1 strand=+,622,15.23,missing_3p_anchor,missing_3p,missing_3p,False,False,0.0000,,0.0000,0.0000,1
250FC00716011_16_2261_9152_283521877_14034_0_16.11_1 strand=-,888,16.04,full_structure,pass,,False,True,0.0000,0.0236,0.0000,0.0000,2
250FC00716011_16_2055_8118_283530771_13842_1_17.11_1 strand=-,914,17.00,internal_3p_anchor,internal_adapter,internal_adapter;three_prime_truncated,False,False,0.0000,0.8742,0.0000,0.0000,3
250FC00716011_16_2060_11558_283531629_10970_0_17.13_1 strand=+,546,17.19,full_structure,pass,,False,True,0.0000,0.0183,0.0000,0.0000,2
250FC00716011_16_2066_10574_283528087_13814_0_15.20_1 strand=+,769,15.26,full_structure,pass,,False,True,0.0000,0.0273,0.0000,0.0000,2
250FC00716011_16_2077_9503_283532861_8359_1_18.07_1 strand=-,528,18.40,full_structure,pass,,False,True,0.0000,0.0398,0.0000,0.0000,2
250FC00716011_16_2103_10502_283521706_18987_0_17.06_1 strand=-,1449,17.31,missing_5p_anchor,missing_5p,missing_5p;three_prime_truncated,True,False,,0.6908,0.0000,0.0000,1
250FC00716011_16_2133_13840_283501457_42228_1_19.22_1 strand=-,2365,19.27,full_structure,pass,,False,True,0.0000,0.0089,0.0000,0.0000,2
250FC00716011_16_2238_10493_283531393_10582_2_17.11_1 strand=-,738,17.23,internal_3p_anchor,internal_adapter,internal_adapter,False,False,0.0000,0.0596,0.0000,0.0000,3
250FC00716011_16_2266_12652_283529614_12579_0_15.60_1 strand=+,843,15.72,full_structure,pass,,False,True,0.0000,0.0249,0.0000,0.0000,2
250FC00716011_16_2278_13834_283532912_11317_0_15.64_1 strand=-,586,15.57,full_structure,pass,,False,True,0.0000,0.0358,0.0000,0.0000,2
250FC00716011_16_2088_11647_283538196_11803_2_15.36_1 strand=+,829,15.80,full_structure,pass,,False,True,0.0000,0.0253,0.0000,0.0000,2
250FC00716011_16_2104_9133_283536258_10547_0_16.15_1 strand=-,699,17.04,full_structure,pass,,False,True,0.0000,0.0300,0.0000,0.0000,2
250FC00716011_16_2108_12203_283531140_16725_0_15.49_1 strand=+,925,15.01,missing_5p_anchor,missing_5p,missing_5p,False,False,,0.0227,0.0000,0.0000,1
250FC00716011_16_2135_9961_283532721_13797_0_16.91_1 strand=-,792,16.82,internal_3p_anchor,internal_adapter,internal_adapter;three_prime_truncated,False,False,,0.5896,0.0000,0.0000,2
250FC00716011_16_2136_10794_283532862_16280_1_16.16_1 strand=-,1058,16.14,internal_3p_anchor,internal_adapter,internal_adapter,False,False,,0.0406,0.0000,0.0000,2
250FC00716011_16_2144_8439_283534920_14700_2_15.12_1 strand=-,1067,15.16,internal_3p_anchor,internal_adapter,internal_adapter;three_prime_truncated,False,False,0.0000,0.3411,0.0000,0.0000,3
250FC00716011_16_2172_10027_283533314_12136_0_9.88_1 strand=-,734,9.90,internal_3p_anchor,low_read_q,low_read_q;internal_adapter,False,False,,0.0559,0.0000,0.0000,2
250FC00716011_16_2173_10039_283531824_13802_2_16.34_1 strand=+,958,16.40,full_structure,pass,,False,True,0.0000,0.0104,0.0000,0.0000,2
250FC00716011_16_2175_10624_283535484_12244_0_14.91_1 strand=-,811,15.12,internal_3p_anchor,internal_adapter,internal_adapter;three_prime_truncated,False,False,0.0000,0.7941,0.0000,0.0000,4
250FC00716011_16_2220_13484_283538357_9250_0_18.98_1 strand=+,511,18.49,missing_5p_anchor,missing_5p,missing_5p,False,False,,0.0157,0.0000,0.0000,1
250FC00716011_16_2234_8040_283538468_6987_1_16.85_1 strand=-,476,17.50,full_structure,pass,,False,True,0.0000,0.0441,0.0000,0.0000,2
250FC00716011_16_2261_9153_283538944_9130_0_16.78_1 strand=+,640,16.85,internal_3p_anchor,internal_adapter,internal_adapter;three_prime_truncated,False,False,0.0000,0.5203,0.0000,0.0000,3
250FC00716011_16_2303_12046_283528695_16362_2_19.41_1 strand=+,1086,18.38,missing_5p_anchor,missing_5p,missing_5p;three_prime_truncated,True,False,,0.7394,0.0000,0.0000,1
250FC00716011_16_2066_10575_283542560_9967_0_16.80_1 strand=-,583,16.66,full_structure,pass,,False,True,0.0000,0.0360,0.0000,0.0000,2
250FC00716011_16_2070_11150_283540283_10567_0_14.97_1 strand=+,758,14.92,full_structure,pass,,False,True,0.0000,0.0158,0.0000,0.0000,2
250FC00716011_16_2092_9624_283538058_13482_0_14.57_1 strand=+,959,14.61,full_structure,pass,,False,True,0.0000,0.0219,0.0000,0.0000,2
250FC00716011_16_2122_11651_283539571_12519_0_13.91_1 strand=+,737,13.82,missing_5p_anchor,missing_5p,missing_5p,False,False,,0.0285,0.0000,0.0000,1
250FC00716011_16_2123_11309_283533761_17198_0_17.90_1 strand=+,1128,17.14,internal_3p_anchor,internal_adapter,internal_adapter;three_prime_truncated,False,False,,0.2092,0.0000,0.0000,2
250FC00716011_16_2146_7552_283527342_23810_2_15.34_1 strand=-,1591,15.22,full_structure,pass,,False,True,0.0000,0.0126,0.0000,0.0000,2
250FC00716011_16_2154_10407_283536365_16028_0_14.99_1 strand=+,1230,15.01,full_structure,pass,,False,True,0.0000,0.0081,0.0000,0.0000,2
250FC00716011_16_2189_10640_283541428_11754_1_8.27_1 strand=-,797,8.04,missing_5p_anchor,low_read_q,low_read_q;missing_5p,False,False,,0.0640,0.0000,0.0000,1
250FC00716011_16_2208_12125_283534415_19665_0_18.56_1 strand=+,1338,18.49,full_structure,pass,,False,True,0.0000,0.0157,0.0000,0.0000,2
250FC00716011_16_2223_7442_283528544_24930_0_17.99_1 strand=+,840,17.85,full_structure,pass,,False,True,0.0000,0.0250,0.0000,0.0000,2
250FC00716011_16_2238_10494_283543206_10038_2_13.99_1 strand=+,633,13.96,full_structure,pass,,False,True,0.0000,0.0332,0.0000,0.0000,2
250FC00716011_16_2253_14428_283522435_30503_0_14.89_1 strand=-,2141,14.72,missing_5p_anchor,missing_5p,missing_5p,False,False,,0.0098,0.0000,0.0000,1
250FC00716011_16_2254_9262_283539596_14277_3_17.79_1 strand=+,898,17.71,full_structure,pass,,False,True,0.0000,0.0234,0.0000,0.0000,2
250FC00716011_16_2266_12653_283543280_11601_0_17.10_1 strand=+,617,16.26,full_structure,pass,,False,True,0.0000,0.0000,0.0000,0.0000,2
250FC00716011_16_2077_9504_283542536_13252_1_18.91_1 strand=+,756,19.05,full_structure,pass,,False,True,0.0000,0.0291,0.0000,0.0000,2
250FC00716011_16_2086_12218_283540908_16302_0_15.88_1 strand=-,850,16.13,full_structure,pass,,False,True,0.0000,0.0247,0.0000,0.0000,2
250FC00716011_16_2130_11693_283541234_14029_0_14.83_1 strand=-,680,15.65,no_anchor_detected,no_anchor,no_anchor,False,False,,,0.0000,0.0000,0
250FC00716011_16_2130_11693_283541234_14029_0_14.83_2 strand=+,221,12.22,internal_3p_anchor,low_read_q,low_read_q;internal_adapter;three_prime_truncated,False,False,,0.1674,0.0000,0.0000,2
250FC00716011_16_2132_9344_283546027_11789_0_15.74_1 strand=-,701,15.47,full_structure,pass,,False,True,0.0000,0.0300,0.0000,0.0000,2
250FC00716011_16_2164_9084_283540068_15567_1_14.14_1 strand=-,869,15.49,full_structure,pass,,False,True,0.0000,0.0242,0.0000,0.0000,2
250FC00716011_16_2175_10625_283548178_10263_0_20.10_1 strand=-,625,20.13,full_structure,pass,,False,True,0.0000,0.0336,0.0000,0.0000,2
250FC00716011_16_2220_13485_283548169_10193_0_13.54_1 strand=-,627,14.05,full_structure,pass,,False,True,0.0000,0.0367,0.0000,0.0000,2
250FC00716011_16_2250_10810_283540560_14992_0_14.89_1 strand=+,1059,14.91,internal_3p_anchor,internal_adapter,internal_adapter,False,False,0.0000,0.0387,0.0000,0.0000,3
250FC00716011_16_2264_11301_283544629_11052_0_14.24_1 strand=+,572,14.34,full_structure,pass,,False,True,0.0000,0.0192,0.0000,0.0000,2
250FC00716011_16_2276_13170_283543382_12027_0_15.48_1 strand=+,722,16.63,missing_5p_anchor,missing_5p,missing_5p,False,False,,0.0305,0.0000,0.0000,1
250FC00716011_16_2303_12047_283545073_14356_2_16.82_1 strand=-,874,17.08,full_structure,pass,,False,True,0.0000,0.0240,0.0000,0.0000,2
250FC00716011_16_2066_10576_283555504_8339_0_16.55_1 strand=+,573,16.66,internal_3p_anchor,internal_adapter,internal_adapter;three_prime_truncated,False,False,0.0000,0.7347,0.0000,0.0000,3
250FC00716011_16_2104_9134_283548665_11995_0_16.60_1 strand=+,770,16.56,full_structure,pass,,False,True,0.0000,0.0688,0.0000,0.0000,2
250FC00716011_16_2123_11310_283555427_8824_0_16.49_1 strand=+,552,16.23,internal_3p_anchor,internal_adapter,internal_adapter;three_prime_truncated,False,False,0.0000,0.3134,0.0000,0.0000,3
250FC00716011_16_2135_9962_283546747_16115_0_15.01_1 strand=-,688,15.36,full_structure,pass,,False,True,0.0000,0.0305,0.0000,0.0000,2
250FC00716011_16_2136_10795_283551783_8668_1_17.26_1 strand=+,535,18.04,full_structure,pass,,False,True,0.0000,0.0411,0.0000,0.0000,2
250FC00716011_16_2146_7553_283554158_8785_2_15.78_1 strand=-,646,15.75,internal_3p_anchor,internal_adapter,internal_adapter;three_prime_truncated,False,False,0.0000,0.6115,0.0000,0.0000,3
250FC00716011_16_2169_13083_283538147_22524_0_13.61_1 strand=+,1513,13.68,internal_3p_anchor,internal_adapter,internal_adapter;three_prime_truncated,False,False,0.0000,0.4283,0.0000,0.0000,3
250FC00716011_16_2172_10028_283546531_17296_0_16.76_1 strand=-,1148,16.81,full_structure,pass,,False,True,0.0000,0.0200,0.0000,0.0000,2
250FC00716011_16_2173_10040_283548207_13656_2_16.55_1 strand=+,926,16.62,full_structure,pass,,False,True,0.0000,0.0130,0.0000,0.0000,2
250FC00716011_16_2189_10641_283553459_8859_1_7.04_1 strand=-,534,7.07,missing_5p_anchor,low_read_q,low_read_q;missing_5p,False,False,,0.0805,0.0000,0.0000,1
250FC00716011_16_2197_12285_283533176_30506_0_16.12_1 strand=+,1230,16.87,full_structure,pass,,False,True,0.0000,0.0171,0.0000,0.0000,2
250FC00716011_16_2197_12285_283533176_30506_0_16.12_2 strand=-,872,15.45,full_structure,pass,,False,True,0.0000,0.0459,0.0000,0.0000,2
250FC00716011_16_2205_9215_283543850_16611_0_13.04_1 strand=-,1250,13.17,full_structure,pass,,False,True,0.0000,0.0168,0.0000,0.0000,2
250FC00716011_16_2223_7443_283554612_5393_0_16.37_1 strand=-,297,17.68,missing_5p_anchor,missing_5p,missing_5p,False,False,,0.0707,0.0000,0.0000,1
250FC00716011_16_2240_7915_283512850_51757_1_20.08_1 strand=+,1423,18.93,missing_5p_anchor,missing_5p,missing_5p;three_prime_truncated,True,False,,0.7217,0.0000,0.0000,1
250FC00716011_16_2261_9154_283557732_7181_0_16.66_1 strand=+,483,16.79,full_structure,pass,,False,True,0.0000,0.0207,0.0000,0.0000,2
250FC00716011_16_2274_11618_283551157_9970_3_17.28_1 strand=-,677,17.21,internal_3p_anchor,internal_adapter,internal_adapter,False,False,0.0000,0.0635,0.0000,0.0000,3
250FC00716011_16_2278_13835_283545801_16483_0_16.05_1 strand=-,846,16.11,full_structure,pass,,False,True,0.0000,0.0248,0.0000,0.0000,2
250FC00716011_16_2055_8119_283547334_21071_1_16.10_1 strand=-,1210,16.27,full_structure,pass,,False,True,0.0000,0.0174,0.0000,0.0000,2
250FC00716011_16_2060_11560_283553329_13204_0_12.56_1 strand=+,638,12.66,missing_5p_anchor,low_read_q,low_read_q;missing_5p,False,False,,0.0157,0.0000,0.0000,1
250FC00716011_16_2070_11151_283558118_7298_0_12.26_1 strand=+,328,12.75,missing_3p_anchor,low_read_q,low_read_q;missing_3p,False,False,0.0000,,0.0000,0.0000,1
